"","ch_in","business_lat","business_long","WE","Quarter","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","TOBS_1","TOBS_2","TOBS_3","TOBS_4"
"8178",0,36.158642,-115.29101,1,"Q4",0,0,0,270.333333333333,111.333333333333,150,156,161,178,172
"12462",0,36.158642,-115.29101,1,"Q3",8.85714285714286,0,0,315,264.666666666667,267,261,233,250,211
"14977",0,36.158642,-115.29101,0,"Q1",0,0,0,298,105.333333333333,128,83,100,128,183
"22129",1,36.158642,-115.29101,0,"Q1",0,0,0,263,122.333333333333,217,178,106,89,122
"1348",0,36.1638735074,-115.289943661,1,"Q2",0,0,0,324,192.666666666667,200,122,139,144,111
"1917",0,36.1638735074,-115.289943661,1,"Q3",6.30769230769231,0,0,392.333333333333,303.666666666667,328,233,311,322,317
"1945",0,36.1638735074,-115.289943661,0,"Q3",11.2142857142857,0,0,376,231.333333333333,311,322,317,300,283
"2162",0,36.1638735074,-115.289943661,0,"Q3",0,0,0,429.333333333333,266.666666666667,322,344,339,328,317
"2714",0,36.1638735074,-115.289943661,1,"Q4",0,0,0,233.333333333333,115,144,156,183,189,178
"3410",0,36.1638735074,-115.289943661,0,"Q4",0,0,0,120.333333333333,16.6666666666667,33,39,33,61,50
"4396",0,36.1638735074,-115.289943661,0,"Q1",0,0,0,240.666666666667,76,189,61,72,78,100
"4443",0,36.1638735074,-115.289943661,0,"Q1",0,0,0,218.666666666667,53.6666666666667,100,172,172,161,167
"4699",0,36.1638735074,-115.289943661,1,"Q1",0,0,0,252,89,89,122,172,161,156
"4724",0,36.1638735074,-115.289943661,0,"Q1",0,0,0,240.666666666667,79.6666666666667,172,161,156,217,144
"4830",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,229.666666666667,115,111,100,117,161,183
"5114",0,36.1638735074,-115.289943661,1,"Q2",0,0,0,372.333333333333,198,256,250,261,217,161
"5314",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,314.666666666667,190.333333333333,228,222,211,189,228
"5339",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,304,196,222,211,189,228,217
"5436",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,340.666666666667,181.666666666667,244,272,239,261,261
"5535",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,348,233.333333333333,278,300,272,256,233
"5707",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,272.333333333333,150,144,167,194,228,261
"5788",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,363,204,261,294,328,306,306
"5978",0,36.1638735074,-115.289943661,1,"Q2",0,0,0,324,202,239,267,306,294,306
"7079",0,36.1638735074,-115.289943661,0,"Q3",0,0,0,424,286.666666666667,339,361,339,339,339
"7525",1,36.1638735074,-115.289943661,1,"Q3",0,0,0,381.333333333333,220.666666666667,278,317,311,311,317
"8476",0,36.1638735074,-115.289943661,0,"Q4",0,0,0,205.666666666667,79.6666666666667,117,94,100,44,39
"9756",0,36.1638735074,-115.289943661,1,"Q1",0,0,0,198,87,89,117,144,156,167
"12964",0,36.1638735074,-115.289943661,1,"Q4",0,0,0,268.666666666667,105.666666666667,156,139,156,161,167
"16000",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,398.333333333333,227.666666666667,328,306,294,256,294
"18139",0,36.1638735074,-115.289943661,1,"Q4",0,0,0,211,120.333333333333,128,100,94,200,200
"18536",0,36.1638735074,-115.289943661,0,"Q1",0,0,0,152,31.3333333333333,61,83,72,78,117
"20701",0,36.1638735074,-115.289943661,0,"Q3",0,0,0,390.666666666667,242.333333333333,289,289,272,317,272
"21097",0,36.1638735074,-115.289943661,0,"Q4",0.375,0,0,159.333333333333,55.6666666666667,56,67,83,83,89
"22843",0,36.1638735074,-115.289943661,1,"Q2",0,0,0,270.333333333333,146,200,206,189,172,222
"26938",0,36.1638735074,-115.289943661,0,"Q4",0,0,0,288.666666666667,146.333333333333,167,172,172,228,167
"28065",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,272.333333333333,102,100,111,183,122,156
"28214",0,36.1638735074,-115.289943661,0,"Q2",0,0,0,366.666666666667,226,244,278,294,267,178
"5363",0,36.1606833526,-115.2897787476,1,"Q2",0,0,0,287,172,211,189,228,217,244
"5759",0,36.1606833526,-115.2897787476,0,"Q2",0,0,0,320.333333333333,166.666666666667,228,261,261,294,328
"5889",0,36.1606833526,-115.2897787476,0,"Q2",0,0,0,302,196,217,228,261,278,256
"6008",0,36.1606833526,-115.2897787476,0,"Q2",0,0,0,401.666666666667,211,306,294,306,278,317
"6431",0,36.1606833526,-115.2897787476,0,"Q3",0,0,0,400,257.333333333333,317,233,306,317,333
"8078",0,36.1606833526,-115.2897787476,1,"Q4",0,0,0,244,90.6666666666667,122,133,150,139,139
"10079",1,36.1606833526,-115.2897787476,0,"Q2",0,0,0,240.333333333333,135.333333333333,150,161,189,211,200
"11546",0,36.1606833526,-115.2897787476,0,"Q3",0,0,0,440.666666666667,315,356,350,322,322,344
"20986",0,36.1606833526,-115.2897787476,0,"Q4",3.08333333333333,0,0,239,152,167,144,150,194,144
"26308",0,36.1606833526,-115.2897787476,0,"Q3",0,0,0,424,285,350,322,317,333,333
"27576",1,36.1643423,-115.2897075,0,"Q1",0,0,0,213,74,89,94,106,128,122
"629",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,168.333333333333,55.6666666666667,61,67,61,139,89
"643",0,36.1641802266,-115.2896297427,1,"Q1",0.230769230769231,0,0,155.666666666667,87,89,50,-22,-28,28
"972",0,36.1641802266,-115.2896297427,0,"Q1",45.2307692307692,0,0,157.666666666667,65,72,200,89,100,100
"1061",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,331.333333333333,140.666666666667,239,206,122,122,200
"1149",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,231.333333333333,131.666666666667,133,128,161,189,233
"1701",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,361.333333333333,211.333333333333,272,294,344,289,283
"2697",0,36.1641802266,-115.2896297427,1,"Q4",0,0,0,231.333333333333,109.333333333333,139,144,156,183,189
"4078",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,206,92.6666666666667,100,100,139,106,111
"4122",0,36.1641802266,-115.2896297427,1,"Q1",0,0,0,174,86.6666666666667,111,72,44,61,94
"4178",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,166.666666666667,39,67,133,39,56,94
"4316",0,36.1641802266,-115.2896297427,0,"Q1",2.1,0,0,144,50,94,117,106,44,78
"4336",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,181.333333333333,74.3333333333333,106,44,78,122,189
"4538",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,257.666666666667,107.333333333333,189,183,61,50,61
"4709",0,36.1641802266,-115.2896297427,0,"Q1",0.230769230769231,0,0,185,87,122,172,161,156,217
"4794",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,194.333333333333,94.3333333333333,128,100,144,189,111
"5388",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,287,187,189,228,217,244,272
"5563",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,386.666666666667,241,272,256,233,250,306
"5637",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,363,189,250,306,289,283,250
"5651",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,401.666666666667,209.333333333333,306,289,283,250,144
"5865",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,398,244.333333333333,306,256,217,228,261
"5918",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,353.666666666667,190.666666666667,261,278,256,239,267
"5979",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,324,202,239,267,306,294,306
"6052",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,388.666666666667,242.666666666667,306,278,317,339,300
"6231",0,36.1641802266,-115.2896297427,1,"Q2",0,0,0,379.666666666667,242.333333333333,289,306,283,278,311
"7396",0,36.1641802266,-115.2896297427,1,"Q3",0,0,0,376,253.666666666667,311,300,294,328,317
"7526",1,36.1641802266,-115.2896297427,1,"Q3",0,0,0,381.333333333333,220.666666666667,278,317,311,311,317
"8541",0,36.1641802266,-115.2896297427,0,"Q4",96.8333333333333,0,0,126,59.3333333333333,61,50,56,56,56
"8983",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,152,0.333333333333333,28,28,39,44,44
"9779",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,250,89,144,156,167,222,217
"9804",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,301.666666666667,124,167,222,217,156,189
"10188",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,236.666666666667,92.6666666666667,133,150,183,222,189
"10831",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,337,226,228,228,244,244,233
"11382",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,331.333333333333,242.333333333333,261,311,339,333,367
"11668",0,36.1641802266,-115.2896297427,1,"Q3",0,0,0,405.666666666667,279.666666666667,328,333,322,322,350
"12050",0,36.1641802266,-115.2896297427,0,"Q3",0,0,0,386.666666666667,241,289,272,278,278,272
"12087",0,36.1641802266,-115.2896297427,1,"Q3",0,0,0,385,226,278,278,272,294,322
"12656",0,36.1641802266,-115.2896297427,1,"Q3",0,0,0,272.333333333333,175.666666666667,200,206,267,200,161
"12673",0,36.1641802266,-115.2896297427,0,"Q3",0,0,0,309.333333333333,172.333333333333,206,267,200,161,156
"12939",0,36.1641802266,-115.2896297427,0,"Q4",0,0,0,248,94.3333333333333,111,139,156,139,156
"13223",0,36.1641802266,-115.2896297427,0,"Q4",0,0,0,220.333333333333,74.3333333333333,106,117,128,133,172
"13347",0,36.1641802266,-115.2896297427,1,"Q4",0,0,0,196,74.3333333333333,128,100,117,111,122
"13728",0,36.1641802266,-115.2896297427,0,"Q4",0,0,0,187,55.6666666666667,83,50,78,39,83
"13790",0,36.1641802266,-115.2896297427,1,"Q4",0,0,0,148,33.3333333333333,50,61,100,50,72
"15121",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,209.333333333333,125.666666666667,122,122,150,200,139
"15793",0,36.1641802266,-115.2896297427,0,"Q2",0,0,0,272,168.666666666667,206,206,256,294,294
"16948",0,36.1641802266,-115.2896297427,0,"Q3",0,0,0,417,300,339,300,206,239,289
"17144",0,36.1641802266,-115.2896297427,1,"Q3",0,0,0,403.666666666667,235.333333333333,300,328,322,267,261
"17624",0,36.1641802266,-115.2896297427,0,"Q3",2.36363636363636,0,0,283.333333333333,166.666666666667,200,217,200,167,206
"18133",0,36.1641802266,-115.2896297427,1,"Q4",0,0,0,257.666666666667,66.6666666666667,178,128,100,94,200
"18140",0,36.1641802266,-115.2896297427,1,"Q4",0,0,0,211,120.333333333333,128,100,94,200,200
"18274",1,36.1641802266,-115.2896297427,0,"Q4",1.07692307692308,0,0,126,55.6666666666667,83,83,50,61,61
"18772",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,229.666666666667,83.3333333333333,122,139,144,139,111
"20524",0,36.1641802266,-115.2896297427,0,"Q3",0,0,0,375.666666666667,257.333333333333,306,306,289,261,267
"23754",1,36.1641802266,-115.2896297427,0,"Q3",0,0,0,401.666666666667,278,322,306,283,256,239
"24940",0,36.1641802266,-115.2896297427,0,"Q1",0,0,0,229.666666666667,103.666666666667,200,161,117,139,106
"27080",1,36.1641802266,-115.2896297427,0,"Q4",0,0,0,204,91,100,206,122,56,72
"23127",0,36.1636050063,-115.2893741491,0,"Q2",0,0,0,427.666666666667,285,333,350,344,378,317
"27693",0,36.1636050063,-115.2893741491,0,"Q1",0,0,0,126,38.6666666666667,39,39,22,61,33
"686",0,36.1645604,-115.2893048,0,"Q1",0,0,0,152,72.3333333333333,67,33,28,56,83
"920",0,36.1645604,-115.2893048,0,"Q1",0,0,0,274.333333333333,125.666666666667,206,172,78,144,106
"4109",0,36.1645604,-115.2893048,1,"Q1",0,0,0,211,104,106,111,72,44,61
"4348",0,36.1645604,-115.2893048,0,"Q1",0,0,0,137,48,44,78,122,189,61
"5004",0,36.1645604,-115.2893048,0,"Q2",0,0,0,257.666666666667,107.333333333333,161,194,228,206,233
"8821",0,36.1645604,-115.2893048,0,"Q1",0,0,0,159.333333333333,24,39,56,67,33,6
"11273",0,36.1645604,-115.2893048,0,"Q2",0,0,0,388.666666666667,257.333333333333,289,272,283,294,294
"14906",0,36.1645604,-115.2893048,0,"Q1",0,0,0,213,91,111,194,172,161,128
"19294",0,36.1645604,-115.2893048,1,"Q2",0,0,0,296,148.333333333333,183,233,117,122,156
"6848",0,36.163671152,-115.2892949254,0,"Q3",0,0,0,413,265,306,289,306,328,267
"6951",0,36.163671152,-115.2892949254,0,"Q3",10.5833333333333,0,0,298,238.666666666667,244,283,328,333,339
"8589",0,36.163671152,-115.2892949254,0,"Q4",0.3,0,0,131.333333333333,48,56,-11,0,17,111
"9787",0,36.163671152,-115.2892949254,0,"Q1",0,0,0,279.666666666667,113,156,167,222,217,156
"9803",0,36.163671152,-115.2892949254,0,"Q1",0,0,0,301.666666666667,124,167,222,217,156,189
"10473",1,36.163671152,-115.2892949254,0,"Q2",0,0,0,372.333333333333,209.333333333333,283,261,161,144,217
"13870",0,36.163671152,-115.2892949254,0,"Q4",0,0,0,150,16.6666666666667,50,56,67,72,50
"8745",0,36.1632788522,-115.2891616524,0,"Q1",0,0,0,111.333333333333,-16.6666666666667,-6,0,17,11,39
"12885",0,36.1632788522,-115.2891616524,1,"Q4",0,0,0,251.666666666667,107.333333333333,194,167,122,156,128
"14281",0,36.1632788522,-115.2891616524,0,"Q1",0,0,0,228,76,122,83,22,39,50
"15234",0,36.1632788522,-115.2891616524,0,"Q2",0,0,0,205.666666666667,89,133,161,161,172,200
"19431",0,36.1632788522,-115.2891616524,0,"Q2",0,0,0,311.333333333333,148.333333333333,211,261,239,267,250
"19751",0,36.1632788522,-115.2891616524,0,"Q2",0,0,0,379.666666666667,233.333333333333,289,256,261,289,306
"19922",0,36.1632788522,-115.2891616524,1,"Q2",0,0,0,431.333333333333,320.333333333333,361,367,378,333,344
"19932",0,36.1632788522,-115.2891616524,0,"Q2",0,0,0,435,315,367,378,333,344,361
"20002",0,36.1632788522,-115.2891616524,0,"Q3",64.1666666666667,0,0,379.666666666667,248.333333333333,317,289,267,267,278
"20006",0,36.1632788522,-115.2891616524,0,"Q3",0,0,0,388.666666666667,270.666666666667,289,267,267,278,289
"20228",0,36.1632788522,-115.2891616524,1,"Q3",9,0,0,337,259.333333333333,272,317,311,333,322
"20378",0,36.1632788522,-115.2891616524,0,"Q3",0,0,0,436.666666666667,305.666666666667,356,350,344,333,333
"20409",0,36.1632788522,-115.2891616524,0,"Q3",0,0,0,424,281.666666666667,333,333,328,300,322
"20528",0,36.1632788522,-115.2891616524,0,"Q3",0,0,0,385,274.333333333333,306,289,261,267,294
"20769",0,36.1632788522,-115.2891616524,1,"Q4",0,0,0,301.666666666667,198.333333333333,228,200,150,172,228
"670",0,36.291036,-115.288192,1,"Q1",0,0,0,197,36,58,92,69.5,72,58
"2699",0,36.291036,-115.288192,1,"Q4",0,0,0,144.5,67,111,111,189,228,133
"7111",0,36.291036,-115.288192,0,"Q3",0,0,0,378,244,328,333,328,350,317
"7906",0,36.291036,-115.288192,0,"Q4",0,0,0,255.5,144.5,206,200,200,200,200
"10311",0,36.291036,-115.288192,0,"Q2",0,0,0,136,22.5,100,122,161,172,194
"12837",0,36.291036,-115.288192,0,"Q4",0,0,0,230.5,119.5,139,200,200,150,106
"13064",0,36.291036,-115.288192,1,"Q4",0,0,0,265,139,161,172,111,100,122
"13961",0,36.291036,-115.288192,1,"Q1",0,0,168.714285714286,-1.2,-150,-129,-278.8,-261.2,-256.6,-273.2
"14580",0,36.291036,-115.288192,0,"Q1",0,0,0,117,41.5,61,83,161,100,189
"17971",0,36.291036,-115.288192,1,"Q4",0,0,0,283,144,267,267,250,244,222
"18808",0,36.291036,-115.288192,0,"Q1",0,0,0,202.5,66.5,183,89,83,200,139
"28706",0,36.291036,-115.288192,0,"Q3",0,0,0,422,272,422,422,422,400,411
"28944",0,36.291036,-115.288192,0,"Q3",0,0,0,406,267,300,283,261,233,250
"2832",0,36.2914992819,-115.2873648133,0,"Q4",0,0,0,247,133.5,156,233,161,150,150
"3264",0,36.2914992819,-115.2873648133,0,"Q4",0,0,0,166.5,3,61,72,78,56,89
"3545",0,36.2914992819,-115.2873648133,0,"Q4",0,0,0,141.5,22.5,0,200,200,56,44
"6975",1,36.2914992819,-115.2873648133,0,"Q3",13,0,0,272,183,239,200,289,294,306
"12868",0,36.2914992819,-115.2873648133,0,"Q4",0,0,0,122,75,106,200,200,200,200
"15338",0,36.2914992819,-115.2873648133,0,"Q2",0,0,0,264,136,178,250,217,178,133
"15885",0,36.2914992819,-115.2873648133,1,"Q2",0,0,0,308.5,175,322,200,200,200,178
"9838",0,36.2892014,-115.2873343,1,"Q1",0,0,0,242,108.5,167,233,200,200,206
"13469",0,36.2892014,-115.2873343,0,"Q4",3,0,0,265,50,50,72,200,200,200
"15216",0,36.2892014,-115.2873343,0,"Q2",12.5,0,0,122.5,17,72,156,100,150,178
"15653",0,36.2892014,-115.2873343,1,"Q2",0,0,0,283,150,211,200,239,211,150
"17176",0,36.2892014,-115.2873343,0,"Q3",0,0,0,328,197.5,311,261,239,239,233
"17417",1,36.2892014,-115.2873343,0,"Q3",0,0,0,297,188.5,250,200,289,228,239
"23709",0,36.2892014,-115.2873343,0,"Q3",0,0,0,367,248.333333333333,256,256,272,306,300
"26309",0,36.2892014,-115.2873343,0,"Q3",0,0,0,406,294,328,322,333,339,350
"26339",1,36.2892014,-115.2873343,0,"Q3",0,0,0,422,306,339,350,339,311,322
"28659",0,36.2892014,-115.2873343,0,"Q3",0,0,0,428,261,300,372,367,361,367
"197",0,36.2842738306,-115.287330502,1,"Q3",0,0,0,347,219.5,250,239,250,250,228
"10032",0,36.2842738306,-115.287330502,0,"Q1",0,0,0,208.5,103,128,144,183,156,200
"10219",0,36.2842738306,-115.287330502,0,"Q2",0,0,0,278,111,158.5,169,161,188.5,141.5
"10620",0,36.2842738306,-115.287330502,0,"Q2",0,0,0,219.5,94.5,161,217,178,256,283
"10967",0,36.2842738306,-115.287330502,0,"Q2",0,0,0,300,189,283,256,200,200,278
"16180",0,36.2842738306,-115.287330502,0,"Q2",0,0,0,327.5,208,244,294,300,261,200
"16630",0,36.2842738306,-115.287330502,0,"Q3",0,0,0,305.5,222.5,267,200,200,267,317
"16674",0,36.2842738306,-115.287330502,1,"Q3",0,0,0,336,219,267,317,300,200,200
"11912",0,36.27809,-115.28715,0,"Q3",0,0,0,408.5,255.5,283.5,308.5,294.5,278,244
"17181",0,36.27809,-115.28715,0,"Q3",0,0,0,294.5,197,261,239,239,233,261
"19198",1,36.27809,-115.28715,0,"Q2",0,0,0,328,156,189,167,144,111,178
"28415",1,36.27809,-115.28715,0,"Q2",0,0,0,381.666666666667,244.666666666667,283,278,300,278,233
"26296",1,36.2776503,-115.2871386,0,"Q3",0,0,0,378,261,294,328,322,333,339
"26677",0,36.2776503,-115.2871386,0,"Q3",0,0,0,286,149.75,158.25,155.5,166.75,160,137
"28682",1,36.2776503,-115.2871386,0,"Q3",0,0,0,467,333,361,372,356,356,322
"380",0,36.2914415057,-115.2871328748,0,"Q4",0,0,0,63.5,-14,78,0,-28,-22,67
"4312",0,36.2914415057,-115.2871328748,0,"Q1",0,0,0,97,16.5,94,72,83,139,56
"6974",0,36.2914415057,-115.2871328748,0,"Q3",13,0,0,272,183,239,200,289,294,306
"9900",0,36.2914415057,-115.2871328748,0,"Q1",0,0,0,205.5,102.5,206,150,200,200,200
"10639",0,36.2914415057,-115.2871328748,0,"Q2",0,0,0,225,111.5,217,178,256,283,267
"11112",0,36.2914415057,-115.2871328748,1,"Q2",0,0,0,369.5,241.5,294,289,294,250,322
"11255",0,36.2914415057,-115.2871328748,0,"Q2",0,0,0,322.5,200,233,289,267,200,261
"17926",1,36.2914415057,-115.2871328748,0,"Q4",0,0,0,122,39,106,128,122,139,106
"15598",0,36.2776136535,-115.2870445983,0,"Q2",0,0,0,189,83.5,167,256,178,211,211
"15884",0,36.2776136535,-115.2870445983,1,"Q2",0,0,0,308.5,175,322,200,200,200,178
"17002",0,36.2776136535,-115.2870445983,0,"Q3",0,0,0,322,200,250,289,283,300,272
"18751",0,36.2776136535,-115.2870445983,0,"Q1",0,0,0,194.5,94.5,183,150,200,89,89
"19177",0,36.2776136535,-115.2870445983,0,"Q1",0,0,0,322,156,183,156,189,167,144
"21322",1,36.2776136535,-115.2870445983,0,"Q4",0,0,0,211,100,111,78,33,72,78
"209",1,36.291501,-115.287007,0,"Q3",0,0,0,241.5,147,239,189,211,211,233
"1311",0,36.291501,-115.287007,1,"Q2",0,0,0,241.5,130.5,222,122,111,161,183
"1633",0,36.291501,-115.287007,0,"Q2",0,0,0,314,191.5,294,256,306,294,278
"2053",0,36.291501,-115.287007,1,"Q3",0,0,0,316.5,219.5,283,278,300,311,272
"3013",0,36.291501,-115.287007,1,"Q4",5,0,0,100,3,72,78,61,67,39
"3208",0,36.291501,-115.287007,0,"Q4",0,0,0,153,47.5,72,106,72,178,61
"2385",0,36.2779836878,-115.2869477727,1,"Q3",0,0,0,291.5,158.5,311,311,211,172,233
"4806",1,36.2779836878,-115.2869477727,0,"Q2",0,0,0,180.5,42,178,111,161,172,111
"9421",0,36.2779836878,-115.2869477727,1,"Q1",0,0,0,164,47,56,50,72,56,83
"9575",0,36.2779836878,-115.2869477727,0,"Q1",0,0,0,108.5,-22,44,50,200,150,189
"10403",0,36.2779836878,-115.2869477727,0,"Q2",0,0,0,200,89,139,144,200,200,200
"12966",0,36.2779836878,-115.2869477727,1,"Q4",0,0,0,225,103,111,200,200,194,139
"13687",0,36.2779836878,-115.2869477727,1,"Q4",0,0,0,108,-17,72,200,44,106,200
"14180",0,36.2779836878,-115.2869477727,0,"Q1",0,0,0,194,67,167,139,161,89,89
"14690",0,36.2779836878,-115.2869477727,0,"Q1",10,0,0,50,-11,133,200,200,128,122
"14880",0,36.2779836878,-115.2869477727,0,"Q1",0,0,0,155.5,36,128,106,200,150,261
"15142",0,36.2779836878,-115.2869477727,0,"Q1",0,0,0,164,58,100,217,172,106,111
"16055",0,36.2779836878,-115.2869477727,0,"Q2",0,0,0,305.5,186.5,272,261,317,239,233
"20343",0,36.2779836878,-115.2869477727,0,"Q3",0,0,0,378,283,306,272,200,200,344
"20829",0,36.2779836878,-115.2869477727,1,"Q4",0,0,0,328,206,311,339,317,356,361
"20887",0,36.2779836878,-115.2869477727,1,"Q4",61,0,0,256,183,189,200,144,172,200
"21693",0,36.2779836878,-115.2869477727,0,"Q1",7.17647058823529,2.57142857142857,4.5,57.6666666666667,-42.6666666666667,-37,-83,-33.3333333333333,-31.3333333333333,-27.6666666666667
"25289",1,36.2813389546,-115.2867141139,1,"Q1",3,0,0,250,150,178,172,183,144,161
"25488",0,36.2813389546,-115.2867141139,0,"Q2",0,0,0,317,167,272,167,200,217,183
"27033",0,36.2813389546,-115.2867141139,0,"Q4",0,0,0,211,122,156,178,161,156,200
"27551",0,36.2813389546,-115.2867141139,0,"Q1",0,0,0,156,72,122,100,78,139,172
"11287",0,36.2884223309,-115.2865495465,0,"Q2",0,0,0,313.5,183,267,200,261,328,261
"11709",0,36.2884223309,-115.2865495465,0,"Q3",0,0,0,347,233.5,300,300,317,200,200
"12181",0,36.2884223309,-115.2865495465,1,"Q3",0,0,0,347,133,311,200,300,328,300
"12657",0,36.2884223309,-115.2865495465,1,"Q3",0,0,0,253,114,183,183,183,189,200
"12758",0,36.2884223309,-115.2865495465,0,"Q4",0,0,0,258.5,139,156,200,150,172,139
"13753",0,36.2884223309,-115.2865495465,0,"Q4",0,0,0,141.5,36,50,55.5,55.5,52.5,44.5
"16810",1,36.2884223309,-115.2865495465,0,"Q3",0,0,0,344.5,216.5,272,200,200,339,311
"17068",0,36.2884223309,-115.2865495465,1,"Q3",0,0,0,319,208,267,289,267,261,200
"25478",0,36.2884223309,-115.2865495465,1,"Q2",0,0,0,283,167,211,272,167,200,217
"25809",0,36.2884223309,-115.2865495465,0,"Q2",0,0,0,378,228,344,333,350,383,383
