"","business_id","business_lat","business_long","business_park","business_price","business_open","business_cat","n_photo","cum_n_tips","cum_max_friends","cum_max_u_elite","cum_max_us_fans","cum_max_us_rev","male","female","date","ch_in"
"7167","DY1_vls0_VQnTZ7CJ3AeFQ",36.0607848791,-115.0405527582,"true",1,"True","Others",13,18,917,7,180,1028,2,6,2015-08-01,0
"7168","ixAh9crILnJ9tM8LhWFhkw",36.0732064948,-115.2435382178,"true",2,"True","Others",14,18,2916,9,219,1664,4,9,2016-04-24,1
"7169","snw9iNNLpFYZeHotW00uVA",43.644144,-79.400384,"true",3,"True","Asian",17,1,1451,6,418,993,0,1,2013-01-19,0
"7170","3Jq5LfJ5fmJ5KmuA6VHmzw",36.1060355,-115.1647901,"true",3,"True","American",85,7,1170,9,183,1232,1,3,2017-05-13,1
"7171","-yQHIYKXH3HAdhh1W52OMQ",33.4974838,-112.0832669,"true",1,"True","American",19,24,4351,9,738,1177,5,7,2015-11-07,1
"7172","LI9sVHgnX-DzFyvWmPDRgA",43.639331702,-79.7159669611,"true",2,"True","Others",10,2,3315,7,563,1356,0,1,2014-08-06,1
"7173","i3mZIwNi1EiJ7-1A8amoyw",36.148922,-115.209227,"true",2,"True","Others",9,5,3975,11,730,907,2,1,2014-02-19,1
"7174","qqs7LP4TXAoOrSlaKRfz3A",36.0842933813,-115.293878168,"true",2,"True","American",41,17,3975,9,730,1664,3,9,2013-02-09,1
"7175","3ky17eHU-4gSl3knpI__-w",33.4241272,-111.9405173,"true",2,"False","Mexican",8,1,542,6,42,268,0,1,2010-12-03,1
"7176","gZBhQmqZy9aIq3HID8Vjkw",36.1407035,-115.1823137,"true",2,"False","Others",3,1,194,3,15,170,0,1,2011-06-05,1
"7177","mXyLqsbe7FT1X8ZFOP8WpQ",33.3073245,-111.7573206,"true",2,"True","American",2,3,3978,12,350,726,2,1,2012-01-21,1
"7178","GJ_bXUPv672YwNg4TneJog",36.1099462,-115.1753911,"true",2,"True","Asian",90,5,276,9,55,753,3,1,2011-09-24,1
"7179","UV2Jt8slktGu14gLZeNCjA",36.115118,-115.1477724,"true",2,"True","Others",35,22,3975,7,730,1185,5,7,2013-01-30,1
"7180","H8umkLwMkM0vP5B8oPiozQ",36.0420620086,-115.1834150541,"true",2,"True","American",12,14,904,7,178,1606,6,4,2018-06-24,0
"7181","jaSowNITPRRCYpPb3_pjdA",36.077209,-115.298601,"true",2,"True","American",39,4,3022,7,641,4321,1,3,2018-01-07,1
"7182","CiYLq33nAyghFkUR15pP-Q",36.1584751,-115.1265495,"true",1,"True","Mexican",38,5,603,9,48,584,2,2,2011-10-02,1
"7183","3Jq5LfJ5fmJ5KmuA6VHmzw",36.1060355,-115.1647901,"true",3,"True","American",85,9,1170,9,183,1232,2,4,2018-03-07,0
"7184","-ZBfr1BHvArFp1d6XH8jOQ",33.5958365,-112.134591,"true",1,"True","Others",18,3,938,8,60,614,1,1,2011-03-19,1
"7185","VMPSdoBgJuyS9t_x_caTig",43.0830979,-89.3649155,"true",2,"True","Others",2,4,2940,7,289,867,1,0,2014-07-16,1
"7186","aBLx9JlAMq_AuW6VAImSwg",35.2205186,-80.8118406,"true",2,"True","American",4,9,2063,11,117,967,5,3,2015-08-23,0
"7187","GxfgOFgUhv2rfr3FXVWfCg",36.0573008729,-115.1283009279,"true",1,"True","Others",NA,1,72,4,4,187,1,0,2015-09-07,0
"7188","CQk3WJtULz_xOkUM6o7wpQ",36.0603167507,-115.0454755955,"false",2,"True","American",26,11,1073,7,146,520,4,6,2014-11-07,0
"7189","ZrXYLXcEcDvYYBErmafobg",36.1283758336,-115.173286,"true",2,"False","American",7,12,1801,9,228,1196,3,5,2016-12-06,1
"7190","RESDUcs7fIiihp38-d6_6g",36.116113,-115.176222,"true",3,"True","Others",823,56,6026,13,697,3061,20,19,2018-04-24,0
"7191","hIUKufhwR6Ifn7bi0-phLA",36.066865,-115.273241,"true",1,"True","Others",28,53,3378,9,912,4308,6,16,2014-06-09,1
"7192","ZP7U4qUCMjIvasWV7a_mgg",33.4155951,-112.0079778,"true",1,"True","American",7,1,328,9,55,398,1,0,2011-04-29,1
"7193","TvxvsiidWhxS5Uhbp6830w",35.444907,-80.878413,"true",2,"True","American",17,1,209,8,27,522,1,0,2014-04-25,1
"7194","IMLrj2klosTFvPRLv56cng",36.160577,-115.292996,"true",2,"True","American",59,6,3198,9,378,1431,2,4,2013-02-10,1
"7195","dGuVYsA5DMCm_TjSbX6x7g",36.0124990687,-115.1195255995,"false",1,"True","Others",6,13,2916,9,309,1664,4,5,2013-09-01,1
"7196","wb-OCJAuP1upOefBs7xljQ",36.2525877,-115.2433335,"true",2,"True","American",NA,2,210,NA,8,69,1,0,2018-04-10,0
"7197","SR0Q2hAEMJ_m23O_x-khSQ",36.0224413067,-115.0835391258,"true",2,"False","American",42,7,818,7,146,573,1,4,2014-11-11,1
"7198","qVO3l9Q0-KVQE7W9JL9ePw",36.127061,-115.241457,"true",2,"True","Others",NA,46,3198,9,378,1431,6,10,2013-06-07,1
"7199","dNr7VKRti8dXWE-jzfVBtQ",33.300157,-111.842515,"true",2,"True","Others",24,7,4351,6,738,763,2,5,2017-03-14,0
"7200","qsdHK1eQtXmAJNdVJxiC3w",36.2067845,-115.3023741,"true",1,"True","Others",5,8,1997,7,309,1196,1,2,2013-09-14,0
"7201","DgZ-pZUo3drzpiCDlDr9IQ",33.412909,-111.875826,"true",1,"True","Others",5,9,949,9,100,583,3,5,2013-04-14,1
"7202","E4JyAzB5_2quptwtemyhYA",33.6108041847,-112.0128359656,"true",2,"True","Others",30,5,148,3,5,245,0,3,2014-07-25,1
"7203","6ZIHxvFTHC1pvAzAS0uLDA",33.334598,-111.87475,"true",1,"True","Asian",12,17,4351,9,738,1271,2,9,2018-01-05,1
"7204","5eV8oUGdBXylwB7HeaDFOA",36.0555174045,-115.0416518312,"true",2,"True","Others",15,10,818,8,146,926,2,2,2012-04-22,1
"7205","sNVGdeOPeitJ3OWUQBINzQ",36.1136354358,-115.2614379354,"true",2,"True","American",21,2,693,4,76,573,0,2,2012-02-01,1
"7206","BslEhCyzaQPfpHtDogb4hQ",36.11753,-115.169618,"true",2,"True","American",47,4,1060,9,183,573,0,3,2014-04-07,1
"7207","T5UBAJt5Kod_wQGbH6m9hA",36.187952,-115.1166005,"true",2,"True","Mexican",NA,1,2,NA,0,6,1,0,2014-05-12,0
"7208","bk4FIHt8ODRBPfqL4Fd2aQ",33.5808348,-111.9268582,"true",2,"False","American",8,4,853,8,74,258,0,2,2011-05-09,1
"7209","K7lWdNUhCbcnEvI0NhGewg",36.10955,-115.176155,"true",3,"True","Others",642,34,2916,11,219,1664,9,11,2012-04-28,1
"7210","364hhL5st0LV16UcBHRJ3A",36.114935,-115.209737,"true",2,"False","Asian",73,33,3975,9,730,1606,12,7,2015-01-01,1
"7211","hDL3Q-GNQlOuE04_zWEMJA",36.1432784,-115.2674831,"true",2,"True","Asian",2,4,1193,7,122,297,1,3,2013-01-26,1
"7212","XiN6fI8I3Mzg2nPRJ9ukRQ",36.0282323,-115.1149365,"false",2,"True","Others",12,1,818,7,146,520,0,1,2017-07-10,1
"7213","CK-Gv3vqIlWOrKP4fhT8_g",40.432083,-79.893639,"true",2,"True","American",6,5,6506,9,1150,1692,3,2,2014-04-13,1
"7214","xtYiHTmunjfCN2sUaQxBjA",36.1172377683,-115.1876179899,"true",2,"True","Others",NA,13,1027,8,180,2665,9,1,2012-07-29,1
"7215","TCoBE_BkDRrK0bWrh5VueQ",36.0175605896,-115.1178946994,"true",1,"True","Mexican",34,1,917,7,180,1028,1,0,2014-04-03,1
"7216","YPavuOh2XsnRbLfl0DH2lQ",33.4353717916,-112.0739703039,"true",2,"True","Others",22,16,3378,11,912,4308,6,4,2014-01-16,1
"7217","ZX9eujPNUxqWEWYdr4Ulqg",35.199882772,-80.8412359308,"true",2,"True","American",2,1,2758,6,452,702,0,1,2015-11-12,1
"7218","ym5FOqL6tGbgynzwKMHZuw",36.0708818595,-115.2432708657,"true",2,"True","Others",15,13,3975,7,730,907,4,6,2017-09-19,1
"7219","cKgUCzMGuRgkbKXUsgeXUw",33.498914,-111.928574,"true",2,"True","Mexican",10,5,1527,8,124,356,0,2,2013-10-17,1
"7220","HfxMovSXJZVqL514iUD02g",36.0989299,-115.208216,"false",2,"True","American",NA,8,2916,9,219,1664,2,3,2017-04-08,1
"7221","BUcyHikUyo4U12-3RvDKlg",33.6400536994,-112.0679944844,"true",2,"False","Others",NA,2,811,10,102,718,1,1,2014-08-02,0
"7222","UwXOqtr0LCoWsGXP96fOuQ",36.0054036506,-115.117831742,"true",1,"True","Others",3,6,940,9,68,584,1,1,2015-04-17,1
"7223","dGuVYsA5DMCm_TjSbX6x7g",36.0124990687,-115.1195255995,"false",1,"True","Others",6,7,2916,9,309,1664,1,5,2013-05-06,1
"7224","eDlgbI0Qg_mmI-Osvci0gw",33.6164647,-111.9263989,"true",2,"True","Others",16,2,436,2,31,397,0,2,2011-07-17,1
"7225","DW0ZvWuYaSvMcB_3LG5RGg",36.161278,-115.331443,"true",2,"True","Asian",4,11,1163,4,16,134,2,2,2012-04-25,1
"7226","6kq9oLduJAYkb2WjAb36KA",35.2559996507,-80.791980922,"true",1,"True","Others",2,9,3728,9,402,1523,4,2,2014-02-01,1
"7227","7jl9EJQCGBiTyXTDXMsRIw",33.509526,-112.0155464,"true",4,"False","Others",7,1,542,6,42,268,0,1,2013-05-14,1
"7228","3qTSOuJ-ZyU1L7o62KHSIg",43.6633353362,-79.3304189287,"true",3,"True","Others",2,2,1451,6,418,993,0,2,2012-02-16,0
"7229","rXMfoViOF8kKuyBSF3Ls9w",43.8468172754,-79.3750203184,"true",2,"True","American",8,3,3,NA,1,43,1,0,2015-09-13,1
"7230","7Ny2GHLw8xl_kXfhfrvh5w",33.2770025,-111.8753357,"true",2,"True","American",23,10,3978,12,350,960,1,6,2012-04-29,1
"7231","jIzygnVmajEXYmfsBNY_Gw",33.5759159193,-112.0660554663,"true",1,"False","American",8,8,2217,10,271,1177,4,4,2016-07-19,0
"7232","TKp9PDs8jFbshfg6xOcM6A",33.3213292,-111.9690633,"true",2,"True","Others",2,2,78,2,8,209,0,2,2014-04-11,1
"7233","MtvN8vMiKcLkkz_tCvBx3g",35.2266656115,-80.8420670307,"false",2,"True","American",6,2,2063,11,117,967,1,0,2011-06-01,1
"7234","5nZVVPO_cYH9aQeClTP9zA",33.5010512566,-111.9284895333,"true",2,"True","Others",20,5,73,9,79,1234,1,0,2011-09-07,1
"7235","g6B5hVt6oZRVO2wR4f0sNw",33.507647,-112.0449124,"true",2,"True","Others",5,9,941,8,113,842,0,4,2012-11-21,1
"7236","SjgeuBlgKER9yegpoxT99w",43.7626495361,-79.4114685059,"true",2,"True","Others",54,2,3,NA,1,9,1,0,2013-04-18,1
"7237","eoHdUeQDNgQ6WYEnP2aiRw",36.1156697204,-115.1733165796,"true",2,"False","American",130,12,1998,10,596,2963,1,9,2011-09-04,1
"7238","_EBa6I5KkADiCdcBHOC_tg",36.0047876087,-115.1123752484,"true",2,"False","Others",8,5,1801,7,228,714,1,3,2016-11-30,0
"7239","KFAJsmQ6GnHxyfmv16s9VA",33.3703478235,-111.9735761889,"true",2,"True","Others",16,2,460,NA,33,614,1,1,2012-09-01,1
"7240","qSP6RqBJUyJRsQKTarlo6g",36.1437574,-115.169723,"true",2,"True","Others",26,16,1193,8,122,475,7,5,2013-06-13,1
"7241","89uU51kOiQXbJHVA3C6XMQ",33.431499,-112.056034,"true",1,"True","Mexican",4,7,938,8,60,440,1,5,2012-07-16,1
"7242","CcTvk2-unBwmAZmU3PlKww",33.4424459,-111.9554486,"true",1,"True","Others",NA,1,488,10,50,580,1,0,2018-03-07,0
"7243","HCCg-rVnHQ2FI6lHs_LvUQ",33.494378424,-111.9263250177,"true",2,"True","American",6,17,941,12,113,1144,6,8,2014-06-08,1
"7244","v_yCY6NCwxCPIsNZR80UfQ",36.167814,-115.140447,"true",1,"True","Others",81,10,3198,9,378,1431,2,5,2016-10-12,1
"7245","XrcB7Of1KfHlkeXYpHLIrw",43.6401826,-79.4396724,"true",1,"True","Asian",12,2,84,7,42,658,1,1,2014-05-13,0
"7246","PXShA3JZMXr2mEH3on5clw",36.0719180321,-115.1172133228,"true",2,"True","American",36,22,3558,12,376,1614,8,9,2014-08-13,1
"7247","9PIC380tmNYpIC3z5cvcNA",36.1265291,-115.2132639,"true",1,"True","Others",NA,8,1060,9,183,540,2,3,2015-12-30,1
"7248","EnCIojgP5KTr1leaysFE3A",36.1518972,-115.1525341,"true",1,"True","American",52,18,1613,10,148,979,3,7,2014-02-23,1
"7249","zbrFk-4ejesAJD8EwcdHxg",33.6328847,-112.0312435,"true",2,"True","Mexican",2,10,390,6,42,382,1,4,2013-08-25,1
"7250","IXH_aorv1x88UfRZrYDz4g",36.1757269389,-115.2237119787,"true",1,"True","Mexican",1,1,632,8,57,383,1,0,2012-01-31,1
"7251","iIjVO7cLD1UEmIO7G05Ujw",33.466035,-112.032386,"true",1,"True","Mexican",6,1,40,NA,4,39,0,1,2012-05-13,1
"7252","d_ROFxj7n27aJb6CxJesAg",43.848365,-79.3487898,"false",2,"True","Others",10,2,562,10,715,6314,0,2,2015-11-12,0
"7253","4JNXUYY8wbaaDmk3BPzlWw",36.112859,-115.172434,"true",2,"True","Others",225,11,2916,9,596,2963,3,4,2011-03-27,1
"7254","KdKzTRoSKEUIlxfKTbWUaw",36.0012900071,-115.1097714491,"true",1,"True","Others",21,14,2916,9,219,1664,3,5,2012-08-23,1
"7255","iRwT2pBa87Y54q8nqfNAzw",36.1150660797,-115.2031197524,"true",1,"True","Others",17,7,1488,12,383,4551,3,2,2013-06-22,1
"7256","XXW_OFaYQkkGOGniujZFHg",36.1336673317,-115.1630947555,"true",2,"True","American",90,28,2916,12,251,1668,10,12,2014-01-07,1
"7257","eMKqAItLbazgUT8xokz7fw",36.2198728,-115.2511034,"true",2,"False","American",2,3,3975,3,730,907,1,2,2014-01-08,1
"7258","5Lcit9Zt6TF9bmKoFMhF0g",36.1253970859,-115.196422914,"true",1,"True","Others",15,10,1022,4,82,585,4,2,2014-01-29,0
"7259","YhCAJ8acd1X7GkCHPhD8Xw",36.1202445884,-115.1733899117,"true",2,"False","Others",16,8,1150,5,108,821,5,2,2013-06-27,1
"7260","N5B7OBTyNGgwU_Y2fwNcyw",33.4558428373,-112.0735255098,"true",2,"True","American",25,11,447,9,93,521,8,2,2014-02-12,1
"7261","jS3U9iEGnJY7j5oT9iDN7A",33.5871275,-111.9254182,"true",2,"False","Mexican",11,6,185,6,32,410,2,2,2014-11-01,1
"7262","Wrjz_LLqFy692cyXhIO0jw",43.8332249,-79.5213697,"true",2,"True","American",4,4,3315,9,563,1356,2,2,2014-07-01,1
"7263","vraKC3CB9KSDCxYX0q3gWA",36.0631376,-115.0434945,"false",2,"True","Asian",5,13,190,6,31,496,5,2,2018-08-07,1
"7264","XnFPzFiLZ8wKWZsmzGjvCQ",43.075104,-89.3810381,"true",1,"True","American",NA,3,183,9,40,604,0,1,2015-08-13,1
"7265","umXvdus9LbC6oxtLdXelFQ",36.1264269463,-115.2099140423,"true",2,"True","American",284,11,3198,9,378,1431,3,2,2014-08-17,1
"7266","Fi-2ruy5x600SX4avnrFuA",36.1102503133,-115.1716660644,"true",2,"True","Others",37,16,2916,11,219,1664,5,7,2014-02-17,1
"7267","DzKl51tivGJMLiNsQqf38w",36.018286,-115.1179043,"true",2,"True","Others",40,11,961,9,90,1019,3,2,2011-11-02,1
"7268","8nmjvYX4N67cxOsGfbEgjg",35.225378,-80.841961,"false",2,"True","American",7,6,401,7,90,850,1,4,2015-08-06,0
"7269","j5nPiTwWEFr-VsePew7Sjg",36.1258775,-115.197855,"true",2,"True","Others",116,41,8381,10,1443,2158,14,16,2014-02-25,1
"7270","9a3DrZvpYxVs3k_qwlCNSw",33.45496,-112.079908,"true",2,"True","Others",32,25,819,10,125,726,4,7,2013-10-13,1
"7271","tzYcd4njGLGya9igO2aYPg",35.3339911,-80.7919652,"true",1,"True","Others",4,3,540,7,61,298,2,0,2017-11-22,0
"7272","9AnvV8V-UvA_rFhMCr_Dlw",36.1127048,-115.2781558,"true",2,"True","Others",31,2,3198,9,641,4321,1,1,2016-12-05,1
"7273","C8D_GU9cDDjbOJfCaGXxDQ",33.5020064299,-111.9282963788,"true",2,"True","American",30,17,3402,9,499,1642,6,7,2017-06-29,1
"7274","jIzygnVmajEXYmfsBNY_Gw",33.5759159193,-112.0660554663,"true",1,"False","American",8,6,2217,10,271,1177,3,3,2016-04-02,1
"7275","C8_zdU7zGLUK3uC4e5AepQ",43.7778404,-79.4147699,"true",2,"True","Asian",90,6,562,10,715,6314,0,3,2017-02-22,0
"7276","eAc9Vd6loOgRQolMXQt6FA",36.091895,-115.175256,"true",3,"True","Others",NA,11,2916,9,596,2963,1,6,2011-08-21,1
"7277","7xn6RDKmCanq2C8Fn-FNgg",35.969106,-114.85902,"true",1,"True","American",5,11,3198,9,378,1431,3,3,2015-09-12,1
"7278","FogTa-wmjhVnJCoTiaxvZA",33.5126623,-112.0740684,"true",2,"True","Others",25,1,138,NA,17,22,1,0,2010-03-28,1
"7279","8B7A5KqrrbxOlCX66hqfOg",40.4412400187,-79.9997471273,"true",3,"True","American",3,2,592,3,39,181,0,1,2017-11-05,1
"7280","d_L-rfS1vT3JMzgCUGtiow",36.0900669068,-115.1769728974,"true",2,"True","Mexican",70,13,3975,12,730,1664,2,5,2013-03-03,1
"7281","FirWX-Ep5203TsdiGgShKg",33.5244309,-112.0470847,"true",2,"True","American",50,17,1196,11,180,610,3,6,2013-10-05,1
"7282","UMqfeCItzQ2glr4d9apGlA",36.0719274658,-115.1070339563,"true",1,"True","Others",39,3,425,4,12,240,3,0,2011-07-12,1
"7283","KS_d3F_eIA6iTo6Wtj2O_w",43.6485525,-79.3877564,"true",1,"True","Others",5,6,3315,7,563,1356,2,1,2017-05-11,0
"7284","AtD6B83S4Mbmq0t7iDnUVA",36.125569,-115.210911,"true",2,"True","Others",15,30,3975,9,730,2665,7,14,2018-04-23,1
"7285","2SfSzEd3B7WimeZac23zhg",36.166996958,-115.286524787,"true",2,"True","Others",41,21,3975,9,730,4321,4,10,2015-07-12,1
"7286","AVLj5MSJD1si-Rl6X6qTXQ",43.6531088463,-79.39671278,"true",2,"True","Others",4,1,511,6,141,306,0,1,2015-06-23,0
"7287","g8OnV26ywJlZpezdBnOWUQ",36.1447126,-115.2400919,"true",2,"True","American",53,25,2916,11,219,1664,9,11,2013-06-23,1
"7288","wOKcWLyN1DhSEl3Y1eG5nQ",41.4841805071,-81.7043139059,"true",2,"True","American",8,2,6506,9,1150,1027,0,1,2012-04-01,1
"7289","RtUvSWO_UZ8V3Wpj0n077w",43.6604302,-79.3789268,"true",2,"True","Others",86,5,193,6,71,602,2,2,2012-09-14,1
"7290","IsN0qEzgAXBjbT3qn6lokA",33.5266038,-111.924627,"true",2,"True","Others",9,3,1345,11,199,755,2,1,2017-11-11,1
"7291","lPcKVCwnnx54lJR5BXFbKQ",40.4376509,-79.9195142,"true",2,"True","Others",10,3,507,6,112,972,0,3,2018-07-30,0
"7292","A-uZAD4zP3rRxb44WUGV5w",36.0552438,-115.2258702,"true",2,"True","Asian",123,13,2607,9,183,2429,7,5,2014-07-05,1
"7293","07gh-AImcEcWQ2bew-jprg",36.1261038,-115.2054322,"true",2,"False","Others",NA,4,2916,9,219,1664,1,2,2013-02-27,0
"7294","-igpUhnA1b5iUK6rfAtuPw",40.5182626,-79.8436353,"true",2,"True","Others",NA,9,198,7,52,540,1,2,2016-10-18,1
"7295","gNXfe1et9eZ7ytIsQCHXog",33.305998,-111.943047,"true",2,"True","Others",8,3,216,4,15,718,0,2,2016-09-04,1
"7296","y4ETe3DkcIjjr_eyeg5U5g",36.158705,-115.15293,"true",2,"True","Others",26,5,3198,9,378,1431,3,0,2014-02-02,1
"7297","QdXg79fKbFLEPePPnL02Fw",36.0674448,-115.1745021,"true",3,"True","Others",NA,4,3094,9,48,584,2,2,2011-07-18,1
"7298","pDewiJY6KCcZgLxxgxg13Q",33.429424,-112.073929,"true",2,"True","Mexican",3,5,154,3,19,501,1,3,2015-09-14,0
"7299","gxEkxkqQrrK62DJnXxXDLg",33.5078576,-112.0403713,"true",2,"True","American",1,9,460,NA,33,614,2,1,2012-09-05,1
"7300","FRuuIDOd21pTJHvEGIt1Gg",45.5005239,-73.5573951,"true",3,"True","Others",3,1,1363,6,104,82,1,0,2017-07-08,1
"7301","73_UT7fZ7mzXcguX8-oSuQ",43.6379121284,-79.3847308982,"false",2,"True","Others",NA,2,290,9,92,855,0,2,2014-08-16,1
"7302","yX0pOWG_Be9TjGnm0aihVA",33.6274599302,-111.9784555706,"true",2,"False","American",3,2,534,1,113,310,1,1,2015-12-31,1
"7303","KskYqH1Bi7Z_61pH6Om8pg",36.1436636,-115.1418906,"true",2,"False","Others",98,25,2916,12,219,1668,9,10,2012-07-28,1
"7304","5CJL_2-XwCGBmOav4mFdYg",36.1261559476,-115.1896398638,"true",2,"True","Others",13,11,1193,9,122,584,5,4,2013-10-09,1
"7305","Hqs4YNST_ZHbshwyi4bnsQ",36.240227,-115.120791,"true",2,"True","American",18,11,2100,7,251,1184,6,2,2014-10-10,1
"7306","swIE_gCDSi4_68cFGgCiag",43.6146736145,-79.5557785034,"true",2,"True","Others",7,1,102,4,15,146,0,1,2015-08-20,1
"7307","olllmpQVBHwOQmarQro2fw",43.6480441867,-79.3776722003,"true",2,"True","Others",NA,1,511,6,141,306,0,1,2015-10-23,1
"7308","wNXw53wmePcf_V3rF18LUg",43.7093922,-79.3986839,"true",2,"True","Others",13,2,259,3,14,202,1,1,2011-01-29,1
"7309","364hhL5st0LV16UcBHRJ3A",36.114935,-115.209737,"true",2,"False","Asian",73,1,427,2,23,139,0,1,2013-02-27,1
"7310","UV2Jt8slktGu14gLZeNCjA",36.115118,-115.1477724,"true",2,"True","Others",35,40,3975,7,730,1185,8,11,2016-04-21,1
"7311","Qy_tDaVTWlS14fEglzo1Tg",36.1288897304,-115.3146240586,"true",2,"True","American",2,6,1163,3,50,631,2,2,2012-06-23,1
"7312","EOS1D1APHwlU19YL3A1PGQ",36.1945097103,-115.2597342432,"true",1,"True","Others",2,4,1779,7,210,1196,2,1,2014-04-02,1
"7313","ZkUWOdBA4T7pdUhT0dkRzQ",33.356905,-111.789915,"true",2,"True","Mexican",6,4,1155,5,297,248,4,0,2015-12-23,0
"7314","tV5PcOIFlB12dpcbCy78VA",33.391635,-111.787783,"true",2,"True","Others",4,2,29,2,19,892,2,0,2013-05-04,1
"7315","IsoLzudHC50oJLiEWpwV-w",33.5112367,-111.9956119,"true",2,"True","American",25,3,542,6,42,268,2,1,2012-03-11,1
"7316","wfCNNMkeJcpWr9jj1hcdAA",43.8624670772,-79.3072325344,"true",2,"True","Asian",42,3,562,10,715,6314,1,2,2017-09-27,1
"7317","QdXg79fKbFLEPePPnL02Fw",36.0674448,-115.1745021,"true",3,"True","Others",NA,56,3975,11,730,1019,9,21,2018-02-21,1
"7318","pSQFynH1VxkfSmehRXlZWw",33.4491602,-112.0656345,"false",2,"True","Others",30,19,3378,9,912,4308,6,7,2013-03-06,1
"7319","gV63aLTQ06Nff0GzJ0tcUA",36.1144756162,-115.1948296933,"true",4,"False","Others",65,2,1163,6,61,284,0,1,2014-09-23,1
"7320","GiMIjI_hX8bg8vUjmvdBHw",43.7379317,-79.700765,"false",2,"True","Others",NA,1,132,4,8,181,0,1,2018-05-08,1
"7321","5LNZ67Yw9RD6nf4_UhXOjw",36.1097553,-115.1738769,"true",3,"True","Others",NA,39,2133,10,256,1789,7,13,2012-03-19,1
"7322","An-JJle53UMHokU4MwFktg",43.822058,-79.298592,"true",2,"True","Others",1,2,43,3,3,89,1,0,2017-08-21,1
"7323","QKw32mA440qR7iNQ_vQnyQ",36.0811202017,-115.1472152688,"true",2,"True","Asian",NA,2,62,NA,6,111,1,0,2014-02-12,1
"7324","plwa-yW-uQaJ7fiIAotOWg",36.1834521121,-115.3098324491,"false",1,"True","Others",3,4,1997,6,309,858,1,1,2013-01-08,1
"7325","Q7m8G4579-XYKV3LMW8V7g",36.108898,-115.151261,"true",2,"True","Asian",15,3,645,6,61,284,2,0,2013-03-27,1
"7326","PQER4ba8Q0zqB1G2QiXamQ",36.1002814148,-115.2274582601,"true",2,"True","American",36,24,3378,9,912,4308,5,7,2016-02-21,1
"7327","I6EDDi4-Eq_XlFghcDCUhw",36.1189331996,-115.1737519444,"true",3,"True","Others",161,7,693,9,76,573,1,6,2012-01-30,1
"7328","9QiUKGLa4tJlQrV-LiPIbw",41.314452,-81.81766,"true",2,"True","American",4,1,106,NA,3,81,1,0,2012-08-28,1
"7329","7MeMGh0SUlF-GuTyruwtcw",33.7134545,-112.1138931,"true",2,"True","Others",12,15,578,8,39,1226,6,4,2014-08-08,1
"7330","Kuv-QSWUtOm5IjAxcFMl8A",41.5005333,-81.5921431,"true",2,"True","Others",27,6,518,9,85,1216,0,3,2017-08-31,0
"7331","gc_GGat7TgNCmrgc4nVOgw",36.1028961488,-115.1701993796,"true",3,"True","American",25,3,273,5,52,613,1,2,2015-08-26,0
"7332","5CJL_2-XwCGBmOav4mFdYg",36.1261559476,-115.1896398638,"true",2,"True","Others",13,3,670,9,48,584,0,1,2011-08-05,1
"7333","IbDCaYwFi-e-nhEmH-FYPA",33.3015863,-111.8985934,"false",2,"True","Asian",10,1,3978,12,350,444,1,0,2013-05-12,1
"7334","PJVjfGtVc71M0XlUr83teQ",33.6001599,-111.9786989,"true",1,"True","Others",14,5,3934,11,648,934,1,3,2013-12-18,0
"7335","PaKG_CtfPbjWQUcdro81rw",36.115018,-115.17178,"true",3,"True","Others",NA,3,949,4,47,437,1,1,2013-03-04,0
"7336","HquzxaAEIBBV4-T4xFhJyw",33.63924,-112.387167,"true",1,"False","Others",3,36,160,8,30,485,2,1,2014-05-15,1
"7337","CoyeXg8FBsS_d20QzNIy-A",36.157897,-115.153959,"true",2,"True","American",46,15,2094,9,190,1232,6,5,2018-10-07,1
"7338","iI3jcwudiZYMVUeRPy-DwQ",36.0454724327,-115.2440396324,"true",2,"True","Others",7,8,1304,9,183,540,1,6,2016-12-25,0
"7339","DKXUkIrFnMUMF535gf-dPA",36.10100467,-115.243461022,"true",1,"True","Mexican",35,4,1060,9,183,560,0,3,2018-04-28,1
"7340","b1WGIdd_oSwGYZtC769Shw",36.2884223309,-115.2865495465,"true",2,"True","American",12,7,3198,9,378,1431,2,4,2013-12-19,1
"7341","XCxxPZ3Lu5mwmIo7IQRf1g",43.8724111,-79.2666979,"true",2,"True","Others",28,12,562,10,715,6314,1,5,2015-10-16,1
"7342","yNPh5SO-7wr8HPpVCDPbXQ",33.4473917315,-112.0728310466,"true",2,"True","American",51,23,1057,10,156,614,7,8,2014-06-01,1
"7343","iIe6PLxsZDVyrKf4ziKxyw",41.4985414,-81.6921605,"true",1,"True","American",1,3,466,7,32,202,2,0,2014-01-05,1
"7344","w8RWhhuKxMiFCpvFvIQ3zg",36.1191259407,-115.1772566948,"true",2,"False","American",NA,14,603,9,55,753,1,8,2011-02-03,1
"7345","d_L-rfS1vT3JMzgCUGtiow",36.0900669068,-115.1769728974,"true",2,"True","Mexican",70,1,43,NA,2,43,0,1,2010-11-03,1
"7346","BHMqFvtguSDrZLQPtjZSuA",33.4661365,-111.9214384,"true",1,"True","Mexican",NA,1,949,4,47,437,1,0,2012-08-07,1
"7347","v_yCY6NCwxCPIsNZR80UfQ",36.167814,-115.140447,"true",1,"True","Others",81,11,3198,9,378,1431,2,6,2016-12-03,1
